Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	stringsAsFactor
TCGA-49-AAR0-01A	0.118375835186934	0	0.0155852057448486	0.09291909370547	0	0.169114044467574	0	0.0628738204952126	0.00873276175713216	0	0.00125193322276666	0.0293958899626788	0.0213003004496842	0.131049128080734	0.0718255359497465	0.233658883991626	0	0	0.0435681942410338	0	0	0.000349372744559229	0.02	0.268891121222646	0.973674266845669	FALSE
TCGA-78-7158-01A	0.179272965311745	0	0.0286346652904628	0.0579570168481222	0	0.282180924047558	0	0	0.00929816818672831	0	0	0.0603916583114207	0.059015074635226	0.0508900814486197	0	0.0843566075748236	0.00154001528937666	0.0521373526157021	0.133666944996095	0	0	0.000658525444120186	0.02	0.209216635824194	0.9989379853557	FALSE
TCGA-49-4512-01A	0.0624240270754269	0	0.000275063043697182	0.00914958653110838	0	0.168085178432031	0	0.000898092589744682	0.0216764880903826	0	0.0111885021078722	0.00623066736909845	0.085600980974566	0.158196653014003	0.017641753204713	0.281926777726188	0.0497226491850589	0.0609277869185804	0.0660557937375282	0	0	0	0.03	0.193476305030891	1.00569504028624	FALSE
TCGA-86-7711-01A	0.0308597326100687	0	0.0117699513481999	0.0271897112682936	0	0.172216628098583	0	6.75679930858832e-05	0	0	0.0629205631056084	0	0.0123581814620577	0.409536452808873	0.0320742489123194	0.126713647759062	0	0.0110841309717035	0	0.0587688497397194	0	0.0444403339224255	0.03	0.179313966043731	1.03824298066265	FALSE
TCGA-75-5147-01A	0.052269369052787	0.000261351352427432	0.0525440936246526	0.0704242484536137	0	0.272780771384659	0.00655085711144069	0	0.0173210749369201	0	0	0.00235335881563995	0.0313220946729113	0.0447483786981611	0.0829540776334547	0.21548238916559	0.0120257365380765	0.021114250763368	0.105646409409356	0	0	0.012201538386942	0.03	0.166811067823338	1.01145712718302	FALSE
TCGA-L9-A50W-01A	0.303031899414118	0	0.0370064163472422	0.0202610896085946	0	0.167822719332759	0	0.00819077264152668	0.0250609900096896	0	0	0.0547728724412036	0.0319269199092981	0.0550829274771842	0.0110805746805347	0.0483799549714783	0.0512086583666415	0.0129039432013328	0.167853012268303	0	0	0.00541724933009409	0	0.432865380661285	0.900926671262181	FALSE
TCGA-75-5125-01A	0.0148644734362649	0.00511848362236169	0	0.0221087144830888	0	0.330860929240513	0.00492593002804578	0.0222710148133522	0	0	0.0166926788731498	0.0278651012304189	0.0266292017813673	0.00368265993063233	0.141538596328221	0.247064957633713	0.00651499914505863	0.0430214097982988	0.0868408496555136	0	0	0	0.03	0.165913039170929	1.02368269661093	FALSE
TCGA-55-8094-01A	0.0493200040946726	0	0.00783473682503109	0.111318657387319	0	0.273300884649788	0	0	0	0	0	0	0.0467616587325425	0.194008801965522	0	0	0	0.0545927190708825	0.245034854433104	0	0.00755497005149258	0.0102727127896458	0.36	0.0226919480956846	1.07911960396359	FALSE
TCGA-05-4430-01A	0.070548243176618	0	0.00305594760128106	0.0667782577509409	0	0.218534205115486	0	0	0.00508707192635117	0	0	0.0234418282996746	0	0.170859633891482	0.0406381518367051	0.25686172905849	0.00431987770175318	0.0241851011961596	0.0999420020360926	0	0	0.0157479504089667	0.02	0.195073961556454	1.00467702522544	FALSE
TCGA-91-A4BD-01A	0.0631420506602311	0	0.019663276295041	0.0359243689856271	0	0.0936182876882208	0	0.00427899453184426	0.0203589468482995	0	0	0.0338639194645456	0.286060852158985	0.0402124225230739	0	0.228448814618581	0	0.042730422789801	0.13169764343575	0	0	0	0.02	0.208761006251176	0.997158904377931	FALSE
TCGA-78-7149-01A	0.196541718054206	0	0.223925472154193	0.0729172910277784	0	0.146868409373538	0	0.0414970134234381	0	0	0.0265398510415249	0.0206157000031208	0.0133881274766316	0.0637058972952951	0.0480560014788181	0.0896728591391748	0	0.0187633991775657	0.037508260354716	0	0	0	0	0.497734918921687	0.867459422605698	FALSE
TCGA-50-6593-01A	0.0467743146549712	0.00466417544057423	0.00980287548914069	0.0175177335410718	0	0.109806412216831	0	0.0160534687473005	0	0	0.0105622925999255	0.00742991935706459	0.0620564455544426	0.27157423194975	0.0109109135550994	0.223656183269471	0.0784716949664927	0.0322045350727202	0.0809958514007143	0	0	0.0175189521844302	0.02	0.201987952667457	1.01050844281589	FALSE
TCGA-86-8054-01A	0.0683528825773943	0	0.00393980147545813	0.0211964120799564	0	0.288557720300045	0.0160447749995322	0	0	0	0.0594914402244718	0	0.0291000502263639	0.159236901496823	0.0252387074129513	0.257647980155952	0.00453184941926272	0.0118664687930517	0.053480516609652	0	0	0.00131449422908544	0.17	0.0667934209480481	1.05642966685533	FALSE
TCGA-55-A48Z-01A	0.108084739142531	0	0.141872055807705	0.0546103063666618	0	0.162207016709975	0.00646443327218446	0.00275773216096042	0.0434749830504315	0	0.0379808580783798	0	0	0.218190111129506	0.0680060119773473	0.122893776867649	0.0064866320819141	0.00153778297962545	0.025433560375129	0	0	0	0	0.419763036460267	0.907456420618662	FALSE
TCGA-05-5420-01A	0.0479332865216016	0	0.00413235179006661	0.079105611898102	0	0.170126327669437	0.042395484018699	0.0078663508933616	0	0	0.0286564345812257	0	0.0176832341685945	0.152258289345292	0.144105595384302	0.236503009722185	0.0067204979675148	0	0.0494365776809876	0	0.00174072245711805	0.0113362259015124	0.05	0.108884264402391	1.04613444013689	FALSE
TCGA-55-8090-01A	0.140164689362418	0	0.0831812582477555	0.0232923527159801	0	0.274394662233893	0	0	0	0	0.0160526891115182	0.00618838554025582	0.0675477290306497	0.0596090505240025	0.0335945399017765	0.227540256181041	0.0580161524789265	0.00481111262426102	0.00398634003458176	0	0	0.0016207820129409	0.01	0.362945863188273	0.932647582033066	FALSE
TCGA-44-8119-01A	0.263838134169279	0	0.148315803890948	0.00421656118926868	0	0.15153615150509	0	0	0	0	0.0444666906137435	0.018033776085365	0	0.224063014140747	0.0154315478321208	0.10433345979549	0	0	0	0.0118274713063793	0	0.0139373894715669	0	0.455028267368669	0.892475319582763	FALSE
TCGA-55-7994-01A	0.049668295100656	0	0	0.0555777807369442	0	0.19987261540541	0.0283971922690993	0	0.00833751898302599	0	0.0587659467826034	0.0298602304108508	0.00772669500294368	0.169771636370026	0.0926262799825503	0.190758596603254	0.00591444598105642	0.0146477465513332	0.0866280131951784	0	0	0.00144700662506878	0.02	0.247042958915636	0.983261203475648	FALSE
TCGA-69-7763-01A	0.184611843395461	0	0.171536566134823	0.0199184429676493	0	0.226142461709388	0	0.00796014446487866	0	0	0.0221622904981469	0.00745197063745648	0.0202570478986118	0.0990894444647238	0.0156706714874797	0.158214590424897	0	0.0244332246831693	0.0425513012333162	0	0	0	0	0.439420127251376	0.898445445246838	FALSE
TCGA-73-7499-01A	0.166069070812878	0	0.0767690901087682	0.129505431165637	0	0.226342800371044	0.0160941693837303	0.0477223387293226	0.0150702501681354	0	0	0.0262861043650419	0.0182866899274994	0.0581420992674156	0.0832867789402804	0.0807775875049646	0	0.00477701660904249	0.0493723872202387	0	0	0.00149818542600174	0.01	0.342925721690716	0.945302344488059	FALSE
TCGA-55-8301-01A	0.102331332613153	0	0.130542208940501	0.0848613318946034	0	0.175594087896794	0.020421173055316	0.00337660447337847	0.0183844525319822	0	0.066888275915905	0	0.00233125830791856	0.151022415860216	0.137268111445078	0.0793930906686403	0	0	0.0275856563965129	0	0	0	0.01	0.344143411441046	0.945265208862298	FALSE
TCGA-NJ-A4YI-01A	0.0350465871594247	0	0.0147577743303789	0.00961143424598482	0	0.100421701353998	0	0.0118789912452587	0.0168451926781046	0	0.0190359683327551	0.00947036513388585	0.112236421316351	0.250774514981184	0.00507410291877513	0.24412336808113	0.110708638693851	0.00142448676013283	0.0394608390989155	0	0	0.0191296136698691	0.03	0.165170630041405	1.02995775785238	FALSE
TCGA-55-7573-01A	0.266193833738701	0	0.0350744336229956	0.111248736624727	0	0.247201483487504	0.000743139112508674	0.0174328757411779	0.00416399063961809	0	0	0.00642771350696342	0.0499392964932451	0.0836505456362818	0.0497807275038035	0.0316610151466232	0.0260396377177401	0	0.0704425710281112	0	0	0	0	0.397172945935545	0.919138969555333	FALSE
TCGA-91-A4BC-01A	0.154270951141434	0	0.146540063539036	0.245303855261328	0	0.116587949450538	0.0599817930852825	0.0262533700288142	0.0157524691352441	0	0.0302991837316969	0.0193064356339726	0.0224089439874515	0.0277873180003224	0.0204228183801111	0.0642360647155211	0	0.000981233779326868	0.0482010827634268	0	0	0.00166646736649382	0	0.414381878915267	0.913115694254063	FALSE
TCGA-78-7220-01A	0.126541130510762	0	0.0185450227536663	0.0890747007773552	0	0.201933685677538	0.0309562486833316	0.0670257680803514	0	0	0.0223544650869192	0.0225760188400237	0.0164346481328329	0.118418518133504	0.0446007851656472	0.171716301576938	0	0.024603173661385	0.0446675648542283	0	0	0.000551968065516469	0.13	0.0809789668072809	1.04890796928224	FALSE
TCGA-05-4382-01A	0.0611419534079531	0	0.0483333931868949	0.0615173631137811	0	0.135374606984201	0	0	0.0309281875306913	0	0	0.0146249750071039	0.0120443492855185	0.198522425414221	0.0567935218695373	0.36635106494069	0	0	0.00354834818578797	0	0	0.0108198110736197	0.03	0.157685920639653	1.0328393783625	FALSE
TCGA-86-8278-01A	0.10979567161894	0	0.121381213402377	0.0187642565020368	0	0.271791901924181	0	0	0	0	0.0408860448278807	0.0139175266670148	0.0186882089152876	0.0419224481709268	0.0315240097137203	0.131718688267816	0.0422591201643466	0.100710214612812	0.0536807892002237	0	0	0.00295990601243677	0.01	0.361047785780618	0.933179367944617	FALSE
TCGA-NJ-A55R-01A	0.0898562109498624	0.154804149710337	0.0925203275655627	0.0371302547864888	0	0.102345984754935	0	0.0117949655203996	0	0	0.00784249183538147	0	0	0.382010264442612	0.00995366285674438	0.0775128923171807	0	0	0.0342287952604953	0	0	0	0	0.384040266275949	0.932916559581751	FALSE
TCGA-97-8175-01A	0.00037589757504878	0.0277245378523589	0	0.00349207294600597	0	0.146831756568717	0.00145957064091223	0.00581749121033904	0	0	0.014541278331652	0.0106611508861191	0.0646615773604656	0.186580628592554	0.0191120581967921	0.205769091344851	0.220321571706083	0.0325269065220257	0.0492114678466761	0	0	0.0109129424193997	0.02	0.225844563095976	0.99717555804365	FALSE
TCGA-73-4662-01A	0.163851244774817	0	0.122109759619271	0.0328005224023077	0	0.280455860260917	0.00834009152844499	0	0	0	0	0.00254045381503273	0.0885883541286606	0.0867314524403821	0.0180387585174118	0.0838954306537932	0.0364612302130356	0.0491233421583397	0.0270634994875864	0	0	0	0	0.442402231063755	0.896167715263417	FALSE
TCGA-44-6774-01A	0.0962107346774155	0	0.00929503999735811	0.0713195211484291	0	0.279101499961249	0	0	0	0	0.0462075636953344	0.0133717161596998	0.0316617149176553	0.200320110195457	0.00152769286603318	0.208484661750172	0.0070584513253983	0.0124489251797551	0	0.00440500328814157	0	0.0185873648379022	0.03	0.147146692419172	1.0314606303959	FALSE
TCGA-MP-A4TJ-01A	0.149407895540035	0	0.0665156944836778	0.0434900601320705	0	0.305745859427269	0.0368161114756671	0.0205800092453376	0	0	0.0784070908314002	0	0	0.115935878046259	0.0726044010242193	0.0925010152157407	0	0.00917904209484403	0	0.00881694248348045	0	0	0.01	0.357684112714632	0.937147438804796	FALSE
TCGA-69-7765-01A	0.120574537094161	0	0.176719728436192	0.0457871856671224	0	0.219581968943892	0.0130035090483881	0	0	0	0.0424705250936391	0	0.00710945454908758	0.0889825856197991	0.0353613529235625	0.126705049815774	0.052936377133725	0.0415573522088889	0.0272247584024359	0	0	0.00198561506333272	0	0.419927311512291	0.907325096478531	FALSE
TCGA-64-5775-01A	0.0678850158169384	0	0.0141978552519914	0.0375610150251381	0	0.198572722947319	0	0.00840693148631665	0.00407677293840299	0	0.0182875504850839	0	0.0337679533982037	0.155130314556253	0.0224403085923887	0.414709184383731	0	0.00232472232699322	0	0.0139830289022326	0	0.00865662388900751	0.05	0.10956154300314	1.05374886741748	FALSE
TCGA-44-7661-01A	0.0254267194549257	0	0	0	0	0.233845553280932	0.0469851670644946	0	0	0	0.00787841293422658	0.0143205424108669	0.109663160493438	0.0884146718511074	0.0286665182455506	0.250539414589929	0	0.143004689145933	0.0512551505285968	0	0	0	0.01	0.375509458901299	0.926796967175105	FALSE
TCGA-49-4486-01A	0.218983515805345	0	0.188309459961636	0.0270376538155544	0	0.206539180270088	0	0.0508977023127792	0	0	0	0.0331739119512792	0.0138761246454218	0.0190906471725098	0.00392740570126677	0.15181238799742	0	0.0605179268175645	0.0250039778783942	0	0.000282476181164341	0.000547629489576859	0.01	0.344169449837832	0.954189495687967	FALSE
TCGA-49-AARN-01A	0.174229222400349	0.00431667173668031	0.198337141908692	0.0521776169982459	0	0.189698460480242	0	0.0502757668092665	0.0114864018258166	0	0.0212602754540994	0.00855610822634984	0.00692644041892653	0.0520307940502247	0.0542123795560956	0.08496132982984	0.0341769608715566	0.0174203304735809	0.0399340989600343	0	0	0	0	0.497539654430404	0.866650539474872	FALSE
TCGA-38-7271-01A	0.06607436789944	0.193143764976655	0	0.125145788699276	0	0.232580468299492	0.0369016839857859	0	0	0	0.0217578938562137	0	0.015960595637785	0.097012829176651	0.0354976097367117	0.137699428743248	0	0.0227678607625974	0.015457708226144	0	0	0	0	0.416212555919596	0.908836918755074	FALSE
TCGA-62-8399-01A	0.165611550718391	0	0.106514871625713	0.0173991969774059	0	0.278883112929012	0	0.0188477898799637	0	0	0.0367463852236836	0.0153422972269068	0.0709169913698058	0.0427110378896199	0.0204817892683315	0.118402374920676	0	0.0654405256161638	0.0311888573655644	0	0	0.0115132189887621	0.02	0.224116712628625	0.995234984042714	FALSE
TCGA-73-4666-01A	0.0173406454749904	0	0.000319524380916369	0.171962927336928	0	0.135131342151877	0.0936475477212781	0.00458888797043239	0	0	0.123296802606826	0	0.022443596517295	0.0759816097379873	0.0989410698093842	0.18263135491401	0	0.0416113233142338	0.0321033680638412	0	0	0	0.01	0.330101774780571	0.950005756843766	FALSE
TCGA-86-7953-01A	0.147799736625698	0	0.00542634575850914	0.0673771472937662	0	0.362883825285291	0	0	0	0	0	0.0176328477122391	0.137735345814094	0.0764850586186021	0	0.0868243629443235	0	0.062032244646061	0	0.0232665083274748	0.0069466681754624	0.00558990879847819	0.02	0.282347858903307	0.970071217721099	FALSE
TCGA-86-8055-01A	0.0516994824619348	0	0.00303371946297103	0	0	0.296359292734428	0	0	0	0	0.0507664108351879	0	0.0172334155387198	0.27206607067368	0.0292312964042245	0.199234153658589	0.0065814952156437	0.0650665317075123	0.00494279580391856	0	0	0.0037853355031899	0.14	0.075251664828761	1.06740815615654	FALSE
TCGA-55-5899-01A	0.042880437520717	0	0.00565794697416603	0.0642167497092562	0	0.187968312310709	0.0224299274345148	0.00755231494016472	0	0	0.0437582710801874	0	0	0.313624564653285	0.0867097998971816	0.18733635713249	0	0	0.037865318347328	0	0	0	0.03	0.137965325696922	1.04350967388616	FALSE
TCGA-86-8359-01A	0.198523590341259	0	0.0997787172287263	0.232548420337988	0	0.189213489943317	0.0121670025825743	0.00415264535809216	0.0592383135941083	0	0	0.0401093641112069	0.0132368857629102	0.0849119987819014	0.0120576597520578	0.00746694989098241	0	0.00785826815395473	0	0.00348896591709382	0	0.0352477282438285	0	0.401331175384768	0.922903267835982	FALSE
TCGA-05-4420-01A	0.280273583198448	0	0.23270327056503	0.0846863237572119	0	0.161488015508116	0	0	0.00307328905539561	0	0	0.0170042349841145	0	0.0459472998738318	0	0.0803595625608958	0	0.00271320422689017	0.0220172837692825	0	0	0.0697339325007835	0	0.490642062308789	0.87794273176441	FALSE
TCGA-38-4625-01A	0.074024399090765	0	0.044358779830661	0.0567835397549623	0	0.129382429811601	0.0209558341327285	0.0214254141358859	0	0	0.0252412703813272	0	0.0157713184358748	0.14592324011404	0.0989557428174661	0.236358105608385	0	0.0846029782400331	0.0410962874036892	0	0	0.0051206602425806	0.01	0.294310883273066	0.963550556344259	FALSE
TCGA-55-8505-01A	0.0815194193200654	0	0.0377315241284414	0	0	0.262861018317647	0	0	0.0297383734895659	0	0.0209693796553449	0.00976854897701548	0	0.41351208177243	0.0101759608918185	0.118746090732056	0	0	0	0.00161139735486088	0	0.0133662053607542	0.03	0.149596760132078	1.05116940062695	FALSE
TCGA-99-8028-01A	0.111138716730538	0	0.070977929611574	0.111289591570508	0	0.287818585425782	0.0142814788646778	0	0.0127303020510876	0	0	0.0183701610857513	0	0.132652218889888	0.070806376834112	0.133379905769262	0	0.00725380353122899	0.027892340610142	0	0	0.0014085890254478	0.01	0.305532127059099	0.960689205689216	FALSE
TCGA-38-6178-01A	0.121902157005038	0	0.0893720488038691	0	0	0.262378624745708	0.00351719893043869	0	0	0	0.0366895523213404	0	0.0113001034420313	0.0104158484003936	0.0468952956663895	0.229828055588959	0	0.0967799684140865	0.0909211466817463	0	0	0	0.01	0.360072533074056	0.933053036123834	FALSE
TCGA-55-6987-01A	0.110974309471861	0	0.0449271250804286	0.109245899525097	0	0.25765480674485	0.0268387235819429	0.0301815938901082	0	0	0.0789910868426928	0.0177827649558485	0.0452319389598906	0.104934795430752	0.0611759512691148	0.0246768806815051	0.00910510039021939	0.0233391643731678	0.0549398588025221	0	0	0	0.02	0.236411693181816	0.990755961976819	FALSE
TCGA-83-5908-01A	0.111229569295919	0	0.011830830685248	0.118893039634988	0	0.262250875608354	0.0307199999684077	0.040855293202656	0	0	0.0963030611645524	0.00452872950442324	0.0134623287922209	0.0318687292204145	0.12275092030929	0.120578587911109	0	0.00597430030983221	0.0287537343925846	0	0	0	0.01	0.36632701358648	0.934741750184882	FALSE
TCGA-55-6543-01A	0.0948872912322063	0	0.0663430015382233	0.0192161767985524	0	0.142816702813727	0.00129197921668576	0	0.00475935347832056	0	0.0141939184999378	0	0.0217993899273054	0.183833427617707	0.0271135688188087	0.263747967103932	0	0.0909390277383375	0.039889196026875	0	0	0.029168999189382	0.02	0.24996568628947	0.983799532626611	FALSE
TCGA-64-1678-01A	0.253139651460705	0	0.234316620078193	0.0650716582259041	0	0.142625593043319	0.0608304960885181	0	0.00274106076928798	0	0	0.0245259179942585	0.00259886020536313	0.0157830778311978	0	0.148787052926325	0	0.0237004616854215	0.0258795496915067	0	0	0	0	0.499080665070015	0.869429527210835	FALSE
TCGA-91-6835-01A	0.0665775080359292	0.0487424982588316	0	0.0627519430875602	0	0.291157404361863	0.00937435274929487	0	0.00470024523582113	0	0.0355093823727291	0	0	0.251366574533844	0.0645797180185011	0.143249365093273	0	0	0.0219910082523525	0	0	0	0	0.388833379655855	0.922551529180724	FALSE
TCGA-S2-AA1A-01A	0.229199266845152	0	0.167010829656776	0.00719214163280293	0	0.329745512281417	0	0	0	0	0.0261513266058188	0.00313189495135575	0.0223663606811164	0.094047183016859	0.0335019707371821	0.0546211227876771	0.00135776095728402	0	0.0316746298465589	0	0	0	0	0.463113521200728	0.887270262869437	FALSE
TCGA-69-7761-01A	0	0.020710733391406	0.107021938409698	0.0130813252850272	0	0.337351111574799	0.0430323632307516	0	0	0	0.0721161682860689	0	0.000186374278171871	0.121784546563884	0.177385397570857	0.0677854756260658	0.000900810596352839	0.00580570728285641	0.0247020057865401	0	0	0.00813604211752136	0.02	0.21309095450025	1.00934665015178	FALSE
TCGA-86-8672-01A	0.0020183913740306	0.0142439950623586	0.0667944704701753	0.136662421204947	0	0.123207735800546	0.07691601677815	0.0874031238055151	0.0535592204835407	0	0.0214330453473735	0.00758111289097143	0.026412222592491	0.138637913444408	0.0488867760318257	0.135525810655289	0.00741038275771721	0.00332466544539099	0.043957269472869	0	0.00403533721719625	0.00199008916520468	0.03	0.145086808261155	1.02419716670226	FALSE
TCGA-44-5644-01A	0.307678808817155	0	0.182169783176855	0.0804443591139693	0	0.116122993169311	0	0.0136398347039839	0	0	0.00531323875451341	0.013195828745479	0.00101642425213358	0.139493422313702	0	0.0481157683926456	0	0.0609520346715864	0	0.0155631664797183	0	0.0162943374089471	0	0.42775812500493	0.914408504022415	FALSE
TCGA-MP-A4SW-01A	0.266595186698144	0	0.154405572922836	0.0471102229456516	0	0.157940535639572	0.0103159954473892	0	0.0093508558208802	0	0.0068209284973712	0.0118545251856787	0.0245880906460507	0.116026570105901	0.00380296509689127	0.124232616603807	0	0.017296136851432	0.0496597975383945	0	0	0	0	0.558639092425783	0.830081516350918	FALSE
TCGA-MP-A4SV-01A	0.0738408827193579	0	0.0638720246339351	0.089774148427777	0	0.340726015777538	0.0194533506903218	0.0047490058149788	0	0	0.0962664913840241	0	0.0226238275440161	0.0778979667036175	0.0549027688266924	0.124811979463831	0	0.0173224073159515	0.0137591306979592	0	0	0	0.03	0.193164787504329	1.01220734069139	FALSE
TCGA-44-6779-01A	0.0398605617827815	0	0.00661062422285112	0.0929337390767694	0	0.324267915113794	0.00435170785399999	0.00369426911255803	0.000510093921129077	0	0.0315648238728646	0.0486869293867958	0.031000079180931	0.0733756781591085	0.104801945842362	0.0974469695984333	0	0.00699338581161531	0.133901277064006	0	0	0	0.03	0.190772785077226	1.01184469426975	FALSE
TCGA-97-A4LX-01A	0.207687056128275	0	0.0739240183242239	0.0633007171142206	0	0.241282365713876	0.00549698090046293	0.0190681264894914	0.00689195892601048	0	0.0381311157675687	0	0.0249414102699566	0.0177174707891765	0.0729822481743353	0.168169213333009	0.0114386888141255	0.0163161069114196	0.0326525223438485	0	0	0	0	0.420839671704338	0.906558374634326	FALSE
TCGA-99-8025-01A	0.191429730048479	0	0.144052554171611	0.00617699906987726	0	0.154551524404823	0	0.0139136027050579	0.00246433228015336	0	0.0283610905220951	0	0	0.234544755499289	0.0392293079234712	0.177204849895983	0	0.0077650293201773	0.000306224158982992	0	0	0	0	0.482894866802714	0.87507629039194	FALSE
TCGA-55-A57B-01A	0.0213044372093392	0.0559601014850937	0	0	0	0.27408108825367	0	0	0	0	0.00730682214436114	0.0263610807296337	0.0996923748037262	0.0281689722108166	0.002025438746334	0.160002037197459	0.197769608554053	0.0631771694301173	0.064150869235397	0	0	0	0.04	0.121071537888418	1.02542162715471	FALSE
TCGA-MN-A4N1-01A	0.130784262383152	0	0.0185819570762554	0.0411096796566312	0	0.199281741525179	0	0.0233532660787734	0.0432630651499905	0	0.0183848740224461	0	0.0228195247569462	0.292420287545489	0	0.125511432145631	0	0.0445395891356171	0.0399503205238887	0	0	0	0.03	0.169765016202083	1.0223631631219	FALSE
TCGA-38-4628-01A	0.0426535417787932	0	0.000821965766815838	0.0528185232512612	0	0.115515827275745	0	0	0.0026828560607987	0	0	0.0147443180035586	0.0778977791914287	0.132821548527248	0.000275197477159061	0.352519934173832	0.0594092674323445	0.0150101692665375	0.122601155534172	0	0	0.0102279162603051	0.02	0.231038316192959	0.993186836005892	FALSE
TCGA-35-4123-01A	0.0464977000088712	0	0.00678702840895154	0.279122087996897	0	0.114482820278717	0.0615912209495662	0.0608399219155692	0.0106709106788709	0	0	0.0253770253803728	0.0137629827213683	0.107317456863207	0.0274310611848311	0.203438377434472	0.00496523343004333	0.0142111036972945	0.00772454021447342	0.0157805288364951	0	0	0.01	0.322908296513182	0.954368207475541	FALSE
TCGA-50-5930-01A	0.236622665591627	0	0.123824678971346	0.0715106529210438	0	0.145284628861169	0	0.0202663886082767	0	0	0	0.0163115969935557	0	0.218033022320055	0.0463819796807141	0.0937329087929621	0	0	0.0280314772592519	0	0	0	0	0.506905760926294	0.861330974818467	FALSE
TCGA-73-4677-01A	0.129978872579557	0	0.127408103307141	0.0549702998390755	0	0.248855821519139	0.0119019863055003	0	0.00130312696262767	0	0.0241455013743847	0	0.0254891036234176	0.0420573081829745	0.0348776495885828	0.203290733022887	0.0317727264491834	0.0188769717499083	0.0433473218561939	0	0	0.00172447363942689	0	0.422084837177234	0.905822020173885	FALSE
TCGA-69-7764-01A	0.239845127356322	0	0.162082769214636	0.0738309902978076	0	0.32322727912436	0	0.0118818668240253	0	0	0	0.0105183949204323	0.0185385138595311	0.032150368951583	0.035959828252524	0.0635761787456592	0	0.0232274129742852	0.00516126947883523	0	0	0	0	0.42907341636791	0.909715257499373	FALSE
TCGA-49-4501-01A	0.304296294610606	0	0.0152685205184746	0.0999527402017045	0	0.195783630401664	0.00698086002083623	0.00799624912153435	0.00914889783839403	0	0	0	0.0254495612813709	0.0361885813518002	0.0206026837324882	0.137286303001477	0	0.0487465656738035	0.0903515184586523	0	0	0.0019475937871938	0	0.39796849414504	0.918275367850882	FALSE
TCGA-44-3918-01A	0.0737485439557619	0	0.0307778812937367	0.0104108672787586	0	0.368980370099448	0.010964569387608	0	0	0	0.0067843381689062	0.0304577527585896	0	0.0876868356533591	0.121528265921225	0.189746272590425	0.00828532820115301	0	0.0606289746910281	0	0	0	0.03	0.155420498618244	1.02420634360367	FALSE
TCGA-44-2655-01A	0.196781232168432	0	0.0675314935223615	0.0152248053052294	0	0.281194477031783	0	0	0	0	0.00569083867301841	0	0.0268365358539508	0.0592865697517871	0.0119577642975915	0.193930817923791	0.0799558522651231	0.0195645669828099	0.0418440791396697	0	0	0.000200967084452166	0.01	0.376315321293486	0.926973104231873	FALSE
TCGA-05-4434-01A	0.0560286811947946	0	0	0.0400690159240346	0	0.237709492503873	0.0365485701255934	0	0	0	0.0628271107862483	0	0.0245428707591444	0.125904362773018	0.105910288174963	0.218864634527793	0	0.0624869363627354	0.0291080368678019	0	0	0	0.01	0.288842576642585	0.966373625371539	FALSE
TCGA-44-6145-01A	0.0678758570083645	0	0.136972555778886	0.147962454829863	0	0.179048354734401	0.0422705697629376	0	0	0	0.0435346937770248	0.00619645201561539	0.00967807489027309	0.0603867012679706	0.0627915740573809	0.146331312035623	0	0.0394276691423141	0.0405599692284617	0	0	0.0169637614708848	0.01	0.366359650461749	0.931593359811752	FALSE
TCGA-78-7150-01A	0.118504866919564	0	0.0177070379399048	0.0903846232839415	0	0.225385553230718	0.00633804192767249	0.0185726215215013	0.0211068569448775	0	0.0583229282969989	0.00190248479283305	0.00868469846116464	0.15459464084987	0.0702082588387559	0.140305564497122	0	0.0675059115249781	0.00047591097009783	0	0	0	0.03	0.181070779397598	1.01459354055754	FALSE
TCGA-38-4626-01A	0	0	0.00173177678331635	0.0125054363703962	0	0.123140970774105	0	0	0	0	0.0150008289482287	0.00321980885775497	0.0992183909946811	0.138218843339412	0	0.456645183470523	0	0.0732709156946317	0.0511288245019886	0	0	0.0259190202649628	0.01	0.353286217186845	0.944584872891361	FALSE
TCGA-91-6840-01A	0.276171052115473	0	0.0351140081307688	0.084166459489873	0	0.207119982922498	0	0.0389114066427311	0.00601025538139521	0	0	0.0194004858621977	0.0354970995511033	0.117643175212863	0.0683211879954738	0.0672970195056344	0	0.00254629539050326	0.0418015717994851	0	0	0	0	0.433671839443871	0.900738927057428	FALSE
TCGA-J2-A4AE-01A	0.323876391096595	0	0.12537639110279	0.0188552674996857	0	0.256350744543715	0	0.0288825514132992	0	0	0.00907631589510054	0	0.0100104461655075	0.0175931356864567	0.0468756155179222	0.106641006646452	0	0.0247222414217825	0.0317398930106935	0	0	0	0	0.470080101594997	0.884571079953886	FALSE
TCGA-50-5932-01A	0.0645251127768765	0	0.0849414046476928	0.0204073853912116	0	0.230630533696351	0	0.016628736585142	0	0	0.0153933757740251	0.0256327556231401	0.0524995232458527	0.201042726326391	0.0201814094631331	0.192603460639292	0	0.028211432873804	0.0467346400937834	0	0	0.000567502863304197	0.03	0.161654653873127	1.01808502137618	FALSE
